ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-03-01 00:00:00+00:00,33,1,258607,1318.3,1318.3,1318.3,1318.3,1,MGCJ8
2018-03-01 00:02:00+00:00,33,1,258607,1318.4,1318.4,1318.4,1318.4,1,MGCJ8
2018-03-01 00:05:00+00:00,33,1,225401,1342.0,1342.0,1342.0,1342.0,2,MGCZ8
2018-03-01 00:09:00+00:00,33,1,258607,1319.1,1319.1,1319.0,1319.0,2,MGCJ8
2018-03-01 00:10:00+00:00,33,1,258607,1319.1,1319.1,1319.1,1319.1,1,MGCJ8
2018-03-01 00:12:00+00:00,33,1,258607,1319.0,1319.0,1318.8,1318.8,6,MGCJ8
2018-03-01 00:16:00+00:00,33,1,258607,1318.6,1318.8,1318.6,1318.8,2,MGCJ8
2018-03-01 00:17:00+00:00,33,1,258607,1318.8,1318.8,1318.8,1318.8,1,MGCJ8
2018-03-01 00:18:00+00:00,33,1,258607,1318.7,1318.7,1318.5,1318.5,2,MGCJ8
2018-03-01 00:19:00+00:00,33,1,258607,1318.5,1318.5,1318.2,1318.2,3,MGCJ8
2018-03-01 00:20:00+00:00,33,1,258607,1318.2,1318.2,1318.2,1318.2,1,MGCJ8
2018-03-01 00:20:00+00:00,33,1,225401,1341.8,1341.8,1341.8,1341.8,4,MGCZ8
2018-03-01 00:21:00+00:00,33,1,258607,1318.0,1318.0,1317.1,1317.8,22,MGCJ8
2018-03-01 00:21:00+00:00,33,1,154403,1322.9,1322.9,1322.9,1322.9,1,MGCM8
2018-03-01 00:21:00+00:00,33,1,19929,-5.8,-5.8,-5.8,-5.8,1,MGCJ8-MGCM8
2018-03-01 00:22:00+00:00,33,1,225401,1341.4,1341.5,1341.4,1341.5,6,MGCZ8
2018-03-01 00:22:00+00:00,33,1,258607,1317.7,1317.8,1317.7,1317.7,6,MGCJ8
2018-03-01 00:23:00+00:00,33,1,154403,1323.9,1323.9,1323.9,1323.9,1,MGCM8
2018-03-01 00:23:00+00:00,33,1,225401,1341.7,1341.7,1341.7,1341.7,2,MGCZ8
2018-03-01 00:23:00+00:00,33,1,248869,1329.6,1329.6,1329.6,1329.6,1,MGCQ8
2018-03-01 00:23:00+00:00,33,1,19929,-5.6,-5.6,-5.6,-5.6,1,MGCJ8-MGCM8
2018-03-01 00:23:00+00:00,33,1,258607,1317.9,1318.3,1317.9,1317.9,23,MGCJ8
2018-03-01 00:24:00+00:00,33,1,258607,1317.9,1318.0,1317.9,1318.0,5,MGCJ8
2018-03-01 00:25:00+00:00,33,1,258607,1318.0,1318.1,1318.0,1318.1,2,MGCJ8
2018-03-01 00:26:00+00:00,33,1,258607,1318.0,1318.1,1318.0,1318.1,2,MGCJ8
2018-03-01 00:27:00+00:00,33,1,258607,1317.6,1317.6,1317.5,1317.5,8,MGCJ8
2018-03-01 00:27:00+00:00,33,1,225401,1341.5,1341.5,1341.5,1341.5,2,MGCZ8
2018-03-01 00:28:00+00:00,33,1,258607,1317.7,1317.7,1317.7,1317.7,3,MGCJ8
2018-03-01 00:29:00+00:00,33,1,258607,1317.8,1317.8,1317.8,1317.8,4,MGCJ8
2018-03-01 00:31:00+00:00,33,1,258607,1317.7,1317.7,1317.7,1317.7,2,MGCJ8
2018-03-01 00:33:00+00:00,33,1,154403,1322.7,1322.9,1321.9,1322.9,7,MGCM8
2018-03-01 00:33:00+00:00,33,1,24259,-11.7,-11.7,-11.7,-11.7,7,MGCJ8-MGCQ8
2018-03-01 00:33:00+00:00,33,1,19929,-5.8,-5.8,-5.8,-5.8,5,MGCJ8-MGCM8
2018-03-01 00:33:00+00:00,33,1,248869,1328.5,1328.5,1328.1,1328.1,9,MGCQ8
2018-03-01 00:33:00+00:00,33,1,258607,1317.8,1317.8,1316.1,1317.2,122,MGCJ8
2018-03-01 00:33:00+00:00,33,1,222418,-23.7,-23.7,-23.8,-23.8,17,MGCJ8-MGCZ8
2018-03-01 00:33:00+00:00,33,1,225401,1340.6,1340.6,1339.9,1339.9,21,MGCZ8
