ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-02-01 00:00:00+00:00,33,1,37095,1325.7,1325.8,1325.7,1325.8,2,MGCJ9
2019-02-01 00:02:00+00:00,33,1,37095,1325.8,1325.8,1325.8,1325.8,1,MGCJ9
2019-02-01 00:03:00+00:00,33,1,37095,1325.8,1325.8,1325.8,1325.8,1,MGCJ9
2019-02-01 00:06:00+00:00,33,1,37095,1325.8,1325.8,1325.8,1325.8,4,MGCJ9
2019-02-01 00:08:00+00:00,33,1,37095,1325.6,1325.6,1325.6,1325.6,2,MGCJ9
2019-02-01 00:09:00+00:00,33,1,37095,1325.5,1325.5,1325.3,1325.3,20,MGCJ9
2019-02-01 00:10:00+00:00,33,1,37095,1325.6,1325.6,1325.6,1325.6,6,MGCJ9
2019-02-01 00:12:00+00:00,33,1,37095,1325.8,1325.8,1325.8,1325.8,1,MGCJ9
2019-02-01 00:13:00+00:00,33,1,37095,1325.6,1325.6,1325.6,1325.6,1,MGCJ9
2019-02-01 00:16:00+00:00,33,1,37095,1325.9,1325.9,1325.9,1325.9,2,MGCJ9
2019-02-01 00:17:00+00:00,33,1,37095,1325.8,1325.8,1325.7,1325.7,2,MGCJ9
2019-02-01 00:25:00+00:00,33,1,37095,1325.8,1325.8,1325.6,1325.6,6,MGCJ9
2019-02-01 00:26:00+00:00,33,1,37095,1325.4,1325.4,1325.4,1325.4,1,MGCJ9
2019-02-01 00:30:00+00:00,33,1,37095,1325.5,1325.5,1325.5,1325.5,1,MGCJ9
2019-02-01 00:34:00+00:00,33,1,37095,1325.9,1325.9,1325.9,1325.9,1,MGCJ9
2019-02-01 00:35:00+00:00,33,1,37095,1325.9,1325.9,1325.5,1325.5,4,MGCJ9
2019-02-01 00:36:00+00:00,33,1,37095,1325.4,1325.4,1325.4,1325.4,5,MGCJ9
2019-02-01 00:39:00+00:00,33,1,37095,1325.7,1325.7,1325.7,1325.7,1,MGCJ9
2019-02-01 00:40:00+00:00,33,1,37095,1325.5,1325.5,1325.5,1325.5,2,MGCJ9
2019-02-01 00:42:00+00:00,33,1,36309,1338.3,1338.3,1338.3,1338.3,2,MGCQ9
2019-02-01 00:42:00+00:00,33,1,37095,1325.6,1325.6,1325.6,1325.6,7,MGCJ9
2019-02-01 00:42:00+00:00,33,1,73945,-12.7,-12.7,-12.7,-12.7,2,MGCJ9-MGCQ9
2019-02-01 00:43:00+00:00,33,1,37095,1325.5,1325.5,1325.4,1325.4,3,MGCJ9
2019-02-01 00:44:00+00:00,33,1,37095,1325.4,1325.4,1325.4,1325.4,2,MGCJ9
2019-02-01 00:45:00+00:00,33,1,37095,1325.1,1325.1,1325.1,1325.1,2,MGCJ9
2019-02-01 00:46:00+00:00,33,1,37095,1325.1,1325.2,1325.1,1325.2,5,MGCJ9
2019-02-01 00:47:00+00:00,33,1,37095,1325.0,1325.0,1325.0,1325.0,10,MGCJ9
2019-02-01 00:48:00+00:00,33,1,37095,1325.1,1325.1,1325.1,1325.1,1,MGCJ9
2019-02-01 00:49:00+00:00,33,1,37095,1325.1,1325.1,1325.1,1325.1,5,MGCJ9
2019-02-01 00:50:00+00:00,33,1,37095,1325.1,1325.1,1325.1,1325.1,1,MGCJ9
2019-02-01 00:51:00+00:00,33,1,37095,1325.1,1325.1,1325.1,1325.1,1,MGCJ9
2019-02-01 00:53:00+00:00,33,1,37095,1325.7,1325.8,1325.7,1325.8,18,MGCJ9
2019-02-01 00:55:00+00:00,33,1,37095,1325.6,1325.8,1325.6,1325.8,6,MGCJ9
